"","house.price","RP","crime","built.area","age","retired","children","immigrants","shopping","historical","baths","type.house","floor","good.cond","garage","elevator","air.cond","swimming.pool","M.30","longitude","latitude"
"10612",2812,0.27,0.41,80,20,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","primera","bueno","no","si","no","no",0,-3.703916,40.466131
"9257",5721,0.18,0.29,208,15,15.6252175325429,15.5469058171102,7.53242685105692,1,0,4,"piso","ZZZ","bueno","si","si","si","si",0,-3.6014197,40.438551
"1010",1883,0.18,0.46,90,31.1219964646012,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"piso","sexta_o_mas","a_reformar","no","si","ZZZ","ZZZ",0,-3.612571,40.420129
"4385",2085,0.22,0.62,130,30.5933777977537,17.5324251570275,14.0851619218533,15.6513581858227,0,0,2,"piso","primera","bueno","no","no","si","no",0,-3.671218,40.383727
"9170",4267,0.28,0.21,45,28.6389728853761,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","ZZZ","bueno","no","no","si","no",1,-3.700998,40.447976
"5775",3700,0.39,0.56,100,10,16.4637662379734,12.4059736305031,12.0677702549483,1,1,2,"piso","seg.-terc.","bueno","si","si","si","si",0,-3.694478,40.390902
"5470",3655,0.31,0.33,119,30,16.4637662379734,12.4059736305031,12.0677702549483,1,1,3,"piso","cuar.-quinta","bueno","no","si","no","no",0,-3.720506,40.405136
"11157",3750,0.19,0.4,96,2.5,16.9485824548359,14.2042185577595,7.08064473299875,0,0,2,"piso","primera","bueno","si","si","si","si",0,-3.675506,40.508073
"5462",4342,0.31,0.33,120,10,16.4637662379734,12.4059736305031,12.0677702549483,1,1,2,"piso","seg.-terc.","bueno","si","si","si","no",0,-3.714259,40.40549
"1337",3274,0.23,0.46,84,30,19.5566137701235,11.1810440577564,17.5599075693549,0,0,2,"piso","primera","bueno","no","no","no","no",1,-3.705854,40.452603
"8807",3381,0.27,0.57,80,33.7000484176621,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","ZZZ","bueno","ZZZ","no","ZZZ","ZZZ",0,-3.732476,40.410359
"11281",3889,0.26,0.41,90,40,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","seg.-terc.","bueno","no","si","si","ZZZ",0,-3.649542,40.433147
"9579",2824,0.35,0.57,85,5,17.5324251570275,14.0851619218533,15.6513581858227,0,0,2,"piso","seg.-terc.","bueno","no","si","si","no",0,-3.6657,40.396258
"284",5000,0.39,0.43,130,2.5,21.3085529446878,11.4343101904508,6.06361267736289,1,1,2,"piso","seg.-terc.","bueno","si","si","ZZZ","si",0,-3.67152,40.401626
"375",3917,0.39,0.43,60,40,21.3085529446878,11.4343101904508,6.06361267736289,1,1,1,"piso","primera","bueno","ZZZ","si","si","ZZZ",0,-3.67169,40.398485
"2124",2885,0.25,0.25,52,33.67711556222,12.3985863211007,16.4262375247283,6.55271288537198,0,0,1,"piso","primera","a_reformar","ZZZ","no","no","no",0,-3.578296,40.472762
"7123",5000,0.29,0.45,220,30,16.2444144382421,8.89722566365522,18.5726018625499,1,1,2,"piso","ZZZ","a_reformar","si","si","no","si",1,-3.709431,40.419116
"1657",2766,0.2,0.35,94,0,18.6782268954326,13.431372167504,17.8368933701206,0,0,2,"piso","seg.-terc.","a_reformar","si","si","si","no",0,-3.739153,40.371026
"6057",3158,0.44,0.63,76,7.5,16.5594715715936,15.4340900438799,18.1236517127839,0,0,2,"piso","cuar.-quinta","bueno","si","si","si","si",0,-3.686321,40.355113
"8095",3158,0.31,0.69,58,25,17.6805558506683,14.7617732259595,20.543385107905,0,0,1,"piso","ZZZ","a_reformar","ZZZ","no","si","ZZZ",0,-3.707975,40.380491
"10184",3895,0.19,0.48,57,3,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"atico","seg.-terc.","bueno","si","si","si","no",0,-3.624998,40.434883
"3626",2835,0.29,0.43,127,30,19.5566137701235,11.1810440577564,17.5599075693549,0,0,2,"piso","seg.-terc.","bueno","no","no","no","no",1,-3.699839,40.452923
"549",4219,0.26,0.49,45,17.0513719883568,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.692118,40.470821
"7692",3133,0.14,0.28,300,25,16.9485824548359,14.2042185577595,7.08064473299875,0,0,3,"chalet","primera","bueno","si","no","no","si",0,-3.734196,40.480452
"8695",2256,0.27,0.57,199,25.4193782709064,21.8191401950297,11.6618606886501,13.9478008774786,0,0,3,"piso","primera","a_reformar","si","si","no","no",0,-3.723979,40.415587
"2776",3625,0.26,0.38,80,25.0517511939653,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.698187,40.461005
"8850",2857,0.24,0.45,70,40,22.7526510007271,10.208239022182,9.66020549542505,0,0,1,"piso","cuar.-quinta","bueno","no","no","no","no",0,-3.650143,40.435107
"4941",4083,0.26,0.19,120,20,22.4451037773467,10.8508323139206,8.57455680888883,1,1,2,"piso","cuar.-quinta","bueno","no","si","no","no",0,-3.66948,40.427027
"11160",3773,0.19,0.4,87,7.5,16.9485824548359,14.2042185577595,7.08064473299875,0,0,2,"piso","primera","bueno","si","si","no","si",0,-3.678832,40.512005
"3708",3012,0.67,0.16,80,25,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","sexta_o_mas","bueno","si","si","si","no",0,-3.768547,40.374111
"188",9000,0.35,0.4,30,40,16.2444144382421,8.89722566365522,18.5726018625499,1,1,1,"piso","cuar.-quinta","bueno","no","si","si","no",0,-3.705912,40.407353
"9609",3000,0.35,0.57,50,26.8631271497498,17.5324251570275,14.0851619218533,15.6513581858227,0,0,1,"piso","cuar.-quinta","bueno","no","no","si","no",0,-3.667738,40.389557
"2079",4000,0.23,0.24,125,30,18.7982210841953,14.2389070449109,8.04302415686803,1,0,2,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.719816,40.42877
"4030",3084,0.33,0.76,107,30,18.6782268954326,13.431372167504,17.8368933701206,1,1,1,"piso","ZZZ","a_reformar","no","no","no","no",1,-3.701731,40.410658
"4857",5184,0.26,0.19,38,30,22.4451037773467,10.8508323139206,8.57455680888883,1,1,1,"piso","bajo","bueno","no","no","no","no",0,-3.668901,40.423629
"8412",3095,0.23,0.51,105,20,20.7824152819573,12.6403244799163,13.4305900824284,0,0,2,"piso","cuar.-quinta","bueno","no","si","si","si",0,-3.627977,40.422791
"6461",2780,0.34,0.61,118,25,18.6782268954326,13.431372167504,17.8368933701206,0,0,2,"piso","sexta_o_mas","bueno","no","si","si","no",0,-3.701105,40.390423
"3512",3781,0.17,0.3,160,25,20.7824152819573,12.6403244799163,13.4305900824284,0,0,3,"piso","sexta_o_mas","bueno","no","si","si","ZZZ",0,-3.671751,40.481442
"3965",4754,0.21,0.28,142,30,20.7117330727654,12.7764832897155,7.36947118834004,1,1,2,"piso","ZZZ","bueno","no","si","si","si",0,-3.67806,40.445804
"2351",2787,0.58,0.52,61,2.5,11.5771084486625,16.3236733530746,9.57490304915067,0,0,1,"piso","ZZZ","bueno","si","si","si","no",0,-3.624866,40.380257
"2829",3500,0.35,0.52,100,34.3113614985272,16.4637662379734,12.4059736305031,12.0677702549483,1,1,1,"piso","seg.-terc.","bueno","no","ZZZ","no","no",0,-3.699993,40.398469
"2505",2667,0.45,0.44,75,32.6977381707011,12.6252676659529,18.3740185581727,9.04211277658815,0,0,1,"piso","seg.-terc.","bueno","si","no","no","no",0,-3.606262,40.404837
"6864",3000,0.31,0.51,62,25,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","sexta_o_mas","bueno","ZZZ","si","si","ZZZ",0,-3.715893,40.395707
"9720",1600,0.47,0.75,80,34.9035499636147,17.6805558506683,14.7617732259595,20.543385107905,0,0,2,"ZZZ","ZZZ","a_reformar","ZZZ","no","si","no",0,-3.690784,40.370711
"11523",3000,0.26,0.41,102,25,20.7824152819573,12.6403244799163,13.4305900824284,0,0,2,"piso","primera","bueno","no","si","no","no",0,-3.64186,40.425977
"4080",5800,0.33,0.76,25,40,16.2444144382421,8.89722566365522,18.5726018625499,1,1,1,"estudio","seg.-terc.","bueno","no","no","no","no",0,-3.701526,40.407816
"8334",2764,0.25,0.24,68,35,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","sexta_o_mas","bueno","no","si","si","no",0,-3.668461,40.444151
"7878",4300,0.17,0.27,120,25,15.6252175325429,15.5469058171102,7.53242685105692,1,0,2,"piso","sexta_o_mas","bueno","si","si","no","no",0,-3.642097,40.477133
"1533",3800,0.25,0.48,50,8,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","primera","bueno","no","no","no","no",0,-3.700161,40.462344
"8153",2301,0.31,0.69,73,40,17.6805558506683,14.7617732259595,20.543385107905,0,0,1,"ZZZ","ZZZ","bueno","ZZZ","no","ZZZ","ZZZ",0,-3.705289,40.381434
"8885",3700,0.24,0.45,50,40,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","seg.-terc.","bueno","no","no","ZZZ","ZZZ",0,-3.643041,40.440415
"9320",3067,0.39,0.73,75,2.5,16.5594715715936,15.4340900438799,18.1236517127839,0,0,2,"piso","primera","bueno","si","si","si","si",0,-3.707035,40.353389
"7775",4603,0.18,0.32,63,30,16.9485824548359,14.2042185577595,7.08064473299875,0,0,1,"piso","cuar.-quinta","bueno","no","si","no","no",0,-3.702006,40.476556
"8633",2793,0.23,0.41,76,30,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","primera","bueno","no","no","no","no",0,-3.73106,40.388135
"11544",3382,0.26,0.41,55,30,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","cuar.-quinta","bueno","no","no","si","no",0,-3.657932,40.425568
"3555",5008,0.29,0.43,150,30,19.5566137701235,11.1810440577564,17.5599075693549,0,0,2,"piso","primera","bueno","no","si","si","no",1,-3.698401,40.448482
"3875",3571,0.06,0.06,70,25,16.9485824548359,14.2042185577595,7.08064473299875,0,0,1,"piso","cuar.-quinta","bueno","no","no","no","no",0,-3.776103,40.516561
"5801",2955,0.39,0.56,110,25,16.4637662379734,12.4059736305031,12.0677702549483,1,1,2,"piso","primera","bueno","no","si","no","no",0,-3.687673,40.390979
"2808",6250,0.26,0.38,40,25,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"estudio","sexta_o_mas","bueno","no","si","si","no",0,-3.695723,40.459802
"9947",2529,0.3,0.61,85,7,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","seg.-terc.","bueno","no","ZZZ","si","no",0,-3.725502,40.395326
"893",5906,0.28,0.32,254,30,22.4451037773467,10.8508323139206,8.57455680888883,1,1,4,"piso","bajo","a_reformar","si","si","no","no",1,-3.703766,40.435973
"4054",4375,0.33,0.76,24,32.8703943748494,16.2444144382421,8.89722566365522,18.5726018625499,1,1,1,"estudio","ZZZ","bueno","ZZZ","no","si","ZZZ",0,-3.705293,40.409367
"9267",2745,0.13,0.28,250,15,16.9864075695667,15.7803097218604,9.82035623733057,0,0,3,"chalet","primera","bueno","si","no","si","no",0,-3.617721,40.445216
"11638",2769,0.27,0.44,65,25,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","seg.-terc.","bueno","no","no","si","no",0,-3.74264,40.391453
"10113",4154,0.18,0.32,65,40,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","sexta_o_mas","a_reformar","no","si","si","no",0,-3.654276,40.43877
"4725",3512,0.24,0.26,125,34.2125702945863,22.4451037773467,10.8508323139206,8.57455680888883,1,1,2,"piso","seg.-terc.","a_reformar","no","si","no","no",0,-3.66188,40.426908
"10959",2118,0.11,0.32,85,30,18.7982210841953,14.2389070449109,8.04302415686803,1,0,1,"piso","cuar.-quinta","a_reformar","no","no","ZZZ","ZZZ",0,-3.712842,40.463862
"1386",4320,0.25,0.48,25,15,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","bajo","bueno","no","no","no","no",0,-3.699238,40.462638
"10635",2603,0.27,0.41,73,40,19.5566137701235,11.1810440577564,17.5599075693549,0,0,1,"piso","seg.-terc.","bueno","no","no","no","no",0,-3.701491,40.465527
"498",4994,0.27,0.26,62,30,22.4451037773467,10.8508323139206,8.57455680888883,1,1,2,"piso","primera","bueno","no","si","si","no",1,-3.697243,40.438325
"1310",3224,0.23,0.46,67,20,19.5566137701235,11.1810440577564,17.5599075693549,0,0,2,"piso","seg.-terc.","bueno","no","no","si","no",1,-3.705804,40.450197
"2956",4200,0.35,0.52,30,40,16.4637662379734,12.4059736305031,12.0677702549483,1,1,1,"piso","seg.-terc.","a_reformar","ZZZ","no","ZZZ","ZZZ",0,-3.697801,40.398806
"7052",3818,0.27,0.26,110,30,21.3085529446878,11.4343101904508,6.06361267736289,1,1,2,"piso","cuar.-quinta","bueno","si","si","si","no",0,-3.675292,40.403039
"3700",2200,0.67,0.16,90,30,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","bajo","a_reformar","no","si","no","no",0,-3.77449,40.374994
"11617",4744,0.27,0.44,39,3,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"estudio","seg.-terc.","bueno","si","si","si","si",0,-3.733742,40.390767
"9271",2273,0.13,0.28,198,5,16.9864075695667,15.7803097218604,9.82035623733057,0,0,2,"piso","ZZZ","bueno","si","si","si","si",0,-3.6252198,40.446
"9923",2812,0.3,0.61,48,35,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","ZZZ","bueno","no","no","no","no",0,-3.735534,40.393815
"160",3538,0.35,0.4,65,25,16.4637662379734,12.4059736305031,12.0677702549483,1,1,1,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.701752,40.399106
"9801",2279,0.3,0.61,68,23.5780669885037,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","sexta_o_mas","bueno","no","si","si","no",0,-3.727739,40.392393
"2320",4188,0.58,0.52,117,0,11.5771084486625,16.3236733530746,9.57490304915067,0,0,2,"atico","primera","bueno","ZZZ","si","ZZZ","si",0,-3.589289,40.362961
"8688",3035,0.27,0.57,85,7,21.8191401950297,11.6618606886501,13.9478008774786,0,0,2,"piso","primera","bueno","no","si","no","no",0,-3.729494,40.40933
"11395",3397,0.26,0.41,73,30,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","primera","bueno","no","si","si","no",0,-3.653936,40.431412
"3636",5035,0.29,0.43,227,20,19.5566137701235,11.1810440577564,17.5599075693549,0,0,3,"piso","sexta_o_mas","bueno","si","si","si","no",1,-3.695419,40.449021
"3881",4364,0.21,0.28,110,30,20.7117330727654,12.7764832897155,7.36947118834004,1,1,2,"piso","ZZZ","bueno","no","si","si","no",0,-3.679969,40.442179
"4600",3099,0.15,0.27,71,40,22.22093651161,13.0862840391885,7.95629869628944,0,0,1,"piso","seg.-terc.","bueno","no","no","no","no",0,-3.644203,40.402145
"6345",4583,0.09,0.39,240,5,16.9485824548359,14.2042185577595,7.08064473299875,0,0,4,"piso","seg.-terc.","bueno","si","no","si","si",0,-3.707006,40.501563
"8616",4601,0.23,0.41,42,0,12.3985863211007,16.4262375247283,6.55271288537198,0,0,1,"atico","ZZZ","bueno","no","si","no","no",0,-3.7450121,40.37657
"5554",5388,0.36,0.66,67,20,16.2444144382421,8.89722566365522,18.5726018625499,1,1,1,"piso","primera","bueno","no","si","si","no",1,-3.695101,40.423499
"1842",4625,0.12,0.21,160,26.327768256771,20.7117330727654,12.7764832897155,7.36947118834004,1,1,2,"piso","sexta_o_mas","bueno","si","si","si","no",0,-3.6502832,40.46363
"6861",2750,0.31,0.51,60,40,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","seg.-terc.","bueno","no","no","no","no",0,-3.725588,40.393496
"1863",2450,0.22,0.41,60,24.9070734086081,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.614427,40.443691
"5253",5102,0.19,0.22,49,26.9495610952022,20.7117330727654,12.7764832897155,7.36947118834004,1,1,1,"piso","seg.-terc.","bueno","no","si","no","no",0,-3.680484,40.45614
"7538",4975,0.44,0.57,40,27.0987541588619,16.4637662379734,12.4059736305031,12.0677702549483,1,1,1,"piso","primera","bueno","no","si","no","no",0,-3.696774,40.404923
"7980",2083,0.27,0.55,60,30,17.5324251570275,14.0851619218533,15.6513581858227,0,0,1,"piso","cuar.-quinta","bueno","no","no","si","no",0,-3.649417,40.390902
"11751",3397,0.19,0.45,69,20,17.6805558506683,14.7617732259595,20.543385107905,0,0,1,"piso","seg.-terc.","bueno","no","no","no","no",0,-3.715589,40.381271
"5460",3143,0.31,0.33,70,40,16.4637662379734,12.4059736305031,12.0677702549483,1,1,1,"piso","cuar.-quinta","bueno","no","no","si","no",0,-3.720288,40.412548
"5741",3696,0.39,0.56,69,3,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","primera","bueno","si","si","si","no",0,-3.6878247,40.390763
"9264",2875,0.13,0.28,88,30,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"piso","ZZZ","a_reformar","no","si","ZZZ","ZZZ",0,-3.635874,40.443746
"10967",4043,0.11,0.32,70,30,18.7982210841953,14.2389070449109,8.04302415686803,1,0,1,"piso","cuar.-quinta","bueno","no","si","no","no",0,-3.722799,40.468449
"9177",5000,0.28,0.21,60,15,22.7526510007271,10.208239022182,9.66020549542505,1,1,1,"piso","seg.-terc.","bueno","no","si","no","ZZZ",1,-3.698126,40.440877
"6492",4610,0.2,0.26,66,34.9147394123206,21.3085529446878,11.4343101904508,6.06361267736289,1,1,1,"piso","ZZZ","bueno","ZZZ","no","ZZZ","ZZZ",0,-3.673296,40.415195
"3969",4345,0.33,0.76,55,30,18.6782268954326,13.431372167504,17.8368933701206,1,1,1,"piso","ZZZ","bueno","no","no","no","no",0,-3.705336,40.40842
"323",4909,0.39,0.43,110,2.5,21.3085529446878,11.4343101904508,6.06361267736289,1,1,2,"piso","seg.-terc.","bueno","si","si","si","si",0,-3.669949,40.402239
"11279",3323,0.26,0.41,65,30,20.7824152819573,12.6403244799163,13.4305900824284,0,0,1,"piso","primera","bueno","no","no","no","no",0,-3.644886,40.428684
"5648",4312,0.16,0.27,160,15,16.9485824548359,14.2042185577595,7.08064473299875,0,0,2,"piso","sexta_o_mas","bueno","no","si","si","no",0,-3.697286,40.477852
"8908",2493,0.24,0.45,71,30,22.7526510007271,10.208239022182,9.66020549542505,0,0,1,"piso","seg.-terc.","a_reformar","no","no","no","no",0,-3.645315,40.437861
"8711",2209,0.27,0.57,86,27.5401915622819,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","primera","bueno","no","no","no","no",0,-3.739815,40.407974
"945",3846,0.12,0.23,650,15.7317112872006,18.7982210841953,14.2389070449109,8.04302415686803,1,0,7,"chalet","ZZZ","bueno","si","si","si","no",0,-3.775996,40.458137
"2219",4514,0.58,0.52,72,2.5,11.5771084486625,16.3236733530746,9.57490304915067,0,0,2,"piso","cuar.-quinta","bueno","si","si","ZZZ","si",0,-3.610082,40.37604
"5547",9375,0.27,0.37,320,30,21.3085529446878,11.4343101904508,6.06361267736289,1,1,4,"piso","seg.-terc.","bueno","si","si","ZZZ","ZZZ",1,-3.690526,40.418904
"10203",4783,0.19,0.48,69,10,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"piso","seg.-terc.","bueno","si","si","ZZZ","ZZZ",0,-3.621047,40.438112
"9700",2842,0.47,0.75,95,5,17.6805558506683,14.7617732259595,20.543385107905,0,0,2,"piso","cuar.-quinta","bueno","si","si","si","si",0,-3.689393,40.368492
"4213",3750,0.33,0.76,60,30,18.6782268954326,13.431372167504,17.8368933701206,1,1,1,"piso","ZZZ","bueno","no","no","si","no",1,-3.70701,40.410707
"652",2677,0.14,0.43,65,35,21.8191401950297,11.6618606886501,13.9478008774786,0,0,1,"piso","ZZZ","bueno","no","no","si","no",0,-3.75613,40.390858
"3430",6333,0.39,0.65,150,15,15.6252175325429,15.5469058171102,7.53242685105692,1,0,4,"atico","ZZZ","bueno","si","si","no","si",1,-3.6977351,40.416439
"9946",2538,0.3,0.61,65,30,18.6782268954326,13.431372167504,17.8368933701206,0,0,1,"piso","seg.-terc.","bueno","no","no","si","no",0,-3.734922,40.398464
"5312",2386,0.26,0.3,83,40,16.9864075695667,15.7803097218604,9.82035623733057,0,0,1,"piso","ZZZ","a_reformar","ZZZ","no","no","no",0,-3.627,40.415
"1638",3235,0.2,0.35,85,8,18.6782268954326,13.431372167504,17.8368933701206,0,0,2,"piso","sexta_o_mas","bueno","si","si","si","si",0,-3.745118,40.369604
"8979",3565,0.28,0.29,108,20,20.7824152819573,12.6403244799163,13.4305900824284,0,0,2,"piso","seg.-terc.","bueno","si","si","si","no",1,-3.689525,40.425679
"6295",3837,0.24,0.37,225,29.5739326777004,21.3085529446878,11.4343101904508,6.06361267736289,1,1,2,"piso","primera","a_reformar","si","si","ZZZ","ZZZ",0,-3.661752,40.411813
"11149",3278,0.19,0.4,90,25,16.9485824548359,14.2042185577595,7.08064473299875,0,0,1,"piso","primera","bueno","no","si","no","no",0,-3.685527,40.493437
"4511",5000,0.27,0.38,64,25,21.3085529446878,11.4343101904508,6.06361267736289,1,1,1,"piso","primera","bueno","no","si","si","no",0,-3.666708,40.414109
"7948",7365,0.1,0.17,44,14.1647137525096,22.4451037773467,10.8508323139206,8.57455680888883,1,1,1,"piso","seg.-terc.","bueno","si","si","si","no",0,-3.632183,40.453087
"6298",3560,0.24,0.37,50,40,22.22093651161,13.0862840391885,7.95629869628944,0,0,1,"piso","seg.-terc.","bueno","no","no","si","no",0,-3.652418,40.412271
"10998",4639,0.27,0.24,97,15,18.7982210841953,14.2389070449109,8.04302415686803,1,0,1,"piso","sexta_o_mas","bueno","si","si","si","si",1,-3.715703,40.447459
"979",4444,0.12,0.23,135,5,18.7982210841953,14.2389070449109,8.04302415686803,1,0,2,"piso","ZZZ","bueno","si","si","si","si",0,-3.781889,40.446989
"8106",2018,0.31,0.69,57,20,17.6805558506683,14.7617732259595,20.543385107905,0,0,1,"piso","primera","bueno","no","no","no","no",0,-3.705697,40.385635
"7773",3077,0.18,0.32,65,40,16.9485824548359,14.2042185577595,7.08064473299875,0,0,1,"piso","sexta_o_mas","a_reformar","no","si","no","no",0,-3.714194,40.478961
